category,name,date,text
debate,Chris Wallace,2020,You know sir if you want to switch seats we could very quickly can do that.
debate,Donald Trump,2020,"I’ll send in the National Guard, it would be over. That’d be no problem. But I don’t want to accept the National Guard."
debate,Chris Wallace,2020,You have repeatedly criticized the vice president for not specifically calling out Antifa and other left wing extremist groups. But are you willing tonight to condemn white supremacists and militia group and to say that they need to stand down and not add to the violence in a number of these cities as we saw in Kenosha and as we’ve seen in Portland.
debate,Donald Trump,2020,"Sure, I’m will to do that."
debate,Chris Wallace,2020,Are you prepared specifically to do it.
debate,Donald Trump,2020,I would say almost everything I see is from the left wing not from the right wing.
debate,Chris Wallace,2020,But what are you saying?
debate,Donald Trump,2020,I’m willing to do anything. I want to see peace.
debate,Chris Wallace,2020,"Well, do it, sir."
debate,Joe Biden,2020,"Say it, do it say it."
debate,Donald Trump,2020,"What do you want to call them? Give me a name, give me a name, go ahead who do you want me to condemn."
debate,Chris Wallace,2020,White supremacist and right-wing militia.
debate,Donald Trump,2020,"Proud Boys, stand back and stand by. But I’ll tell you what somebody’s got to do something about Antifa and the left because this is not a right wing problem this is a left wing."
debate,Joe Biden,2020,"He’s own FBI Director said unlike white supremacist, Antifa is an idea not an organization-"
debate,Donald Trump,2020,Oh you got to be kidding me.
debate,Joe Biden,2020,… not a militia. That’s what his FBI Director said.
debate,Donald Trump,2020,"Well, then you know what, he’s wrong."
debate,Chris Wallace,2020,"We’re done, sir. Moving onto the next… [crosstalk 00:42:46]"
debate,Donald Trump,2020,Antifa is bad.
debate,Joe Biden,2020,"Every body in your administration tells you the true, it’s a bad idea. You have no idea about anything."
debate,Donald Trump,2020,"You know what, Antifa is a dangerous radical group."
debate,Chris Wallace,2020,"All right, gentlemen we’re now moving onto the Trump-Biden record."
debate,Donald Trump,2020,"And you ought to be careful of them, they’ll over throw you."
debate,Chris Wallace,2020,"I’m going to ask a question. When the president seeks a second term, it is generally a referendum on his record but vice president Biden, you’d like to quote one of your dad’s sayings, which is don’t compare me to the almighty, compare me to the alternative. And in this case sir you are the alternative. Looking at both of your records, I’m going to ask each of you. Why should voters elect you president over your opponent in this segment, President Trump you’ll go first, two minutes."
debate,Donald Trump,2020,"Because there is never been an administration or president who has done more than I’ve done in a period of three and a half years. And that’s despite the impeachment hoax and you so what happened today with Hillary Clinton, where it was a whole big con job. But despite going through all of these things where I had a fight, both flanks and behind me and above there has never been an administration that’s done what I’ve done. The greatest, before COVID came in the greatest economy in history, lowest unemployment numbers, everything was good. Everything was going."
debate,Donald Trump,2020,"And by the way, there was unity going to happen. People were calling me for the first time in years, they were calling and they were saying it’s time maybe and then what happened? We got hit. But now we’re building it back up again. A rebuilding of the military, including Space Force and all of the other things. A fixing of the VA which was a mess under him, 308,000 people died because they didn’t have proper health care. It was a mess. And we now got a 91% approval rating at the VA, our vets. We take care of our vets. But we’ve rebuilt our military. And I’ll tell you something, some people say maybe the most important by the end of the first term I’ll have approximately 300 Federal judges and Court of Appeals judges, 300 and hopefully three great Supreme Court judges, justices that is a record the likes of which very few people and one of the reasons I’ll have so many judges because President Obama and him left me 128 judges to fill."
debate,Donald Trump,2020,"When you leave office, you don’t leave any judges. That’s like, you just don’t do that. They left 128 openings and if I were a member of his party, because they have a little different philosophy, I’d say, if you left us 128 openings you can’t be a good president. You can’t be a good vice president but I want to thank you because it gives us almost, it’ll probably be above that number. By the end of this term, 300 judges. It’s a record."
debate,Chris Wallace,2020,"Looking at both of your records. Why should voters elect you President as opposed to president Trump, you have two minutes uninterrupted."
debate,Joe Biden,2020,"Under this president, we become weaker, sicker, poor, more divided and more violent. When I was vice president, we inherited a recession. I was asked to fix it. I did. We left him a booming economy and he caused the recession. With regard to being weaker, the fact is that I’ve gone head to head with Putin and made it clear to him we’re not going to take any of his stuff. He’s Putin’s puppy. He still refuses to even say anything to Putin about the bounty on the heads of American soldiers."
debate,Donald Trump,2020,You son got three and a half million dollars.
debate,Joe Biden,2020,"By the way, my son…"
debate,Chris Wallace,2020,"Wait a minute. Mr. President, your campaign agreed to both sides would get two minute answers, uninterrupted. Well, you’re a side agreed to it and why don’t you observe what your campaign agreed to as a ground rule. Okay, sir?"
debate,Joe Biden,2020,He never keeps his word.
debate,Chris Wallace,2020,"No, that was a rhetorical question."
debate,Joe Biden,2020,Can you get back 30 seconds?
debate,Chris Wallace,2020,"Yes. You may have, go ahead."
debate,Joe Biden,2020,"So thirdly, we’re poor. The billionaires have gotten much more wealthy by a tune of over $3- $400 billion more just since COVID. You in the home, you got less you’re in more trouble than you were before. In terms of being more violent. When we were in office there were 15% less violence in America than there is today. He’s President United States. It’s on his watch. And with regard to more divided the nation, it can’t stay divided. We can’t be this way. And speaking of my son, the way you talk about the military, the way you talk about them being losers and being and just being suckers. My son was in Iraq. He spent a year there. He got the Brown Star. He got the Conspicuous Service Medal. He was not a loser. He was a Patriot and the people left behind there were heroes."
debate,Donald Trump,2020,Really?
debate,Joe Biden,2020,And I resent-
debate,Donald Trump,2020,"Are you talking Hunter, are you talking about Hunter."
debate,Joe Biden,2020,"I’m talking about my son, Beau Biden, you’re talking about Hunter?"
debate,Donald Trump,2020,I don’t know Beau. I know Hunter. Hunter got thrown out of the military. He was thrown out dishonorably discharged.
debate,Joe Biden,2020,That’s not true he was not dishonorably discharged.
debate,Donald Trump,2020,For cocaine use. And he didn’t have a job until you became vice president.
debate,Joe Biden,2020,None of that is true.
debate,Donald Trump,2020,"Once you became vice president he made a fortune in Ukraine, in China, in Moscow and various other places."
debate,Joe Biden,2020,That is not true.
debate,Donald Trump,2020,He made a fortune and he didn’t have a job.
debate,Joe Biden,2020,"My son like a lot of people at home had a drug problem. He’s overtaking it. He’s fixed it. He’s worked on it. And I’m proud of him, I’m proud of my son."
debate,Donald Trump,2020,But why was he given tens of millions of dollars?
debate,Joe Biden,2020,He wasn’t given tens of millions of dollars. [crosstalk 00:48:23] It was all discredited.
debate,Chris Wallace,2020,"We’ve already been through this. I think the American people would rather hear about more substantial subjects. Well, as the moderator, sir, I’m going to make a judgment call here."
debate,Donald Trump,2020,I know but when somebody gets three and a half million dollars from the Mayor of Moscow.
debate,Joe Biden,2020,That is not true. That report is totally discredited.
debate,Donald Trump,2020,Why did he get it?
debate,Joe Biden,2020,Mitt Romney on that committee said it wasn’t worth taxpayer’s money. That report was written for political reason.
debate,Chris Wallace,2020,I’d like to talk about climate change.
debate,Joe Biden,2020,So would I.
debate,Chris Wallace,2020,"Okay. The forest fires in the West are raging now. They have burned millions of acres. They have displaced hundreds of thousands of people. When state officials there blamed the fires on climate change. Mr. President, you said, I don’t think the science knows. Over your four years, you have pulled the US out of the Paris Climate Accord. You have rolled back a number of Obama Environmental records, what do you believe about the science of climate change and what will you do in the next four years to confront it?"
debate,Donald Trump,2020,"I want crystal clean water and air. I want beautiful clean air. We have now the lowest carbon… If you look at our numbers right now, we are doing phenomenally. But I haven’t destroyed our businesses. Our businesses aren’t put out of commission. If you look at the Paris Accord, it was a disaster from our standpoint. And people are actually very happy about what’s going on because our businesses are doing well. As far as the fires are concerned, you need forest management. In addition to everything else, the forest floors are loaded up with trees, dead trees that are years old and they’re like tinder and leaves and everything else. You drop a cigarette in there the whole forest burns down. You’ve got to have forest management."
debate,Chris Wallace,2020,"What do you believe about the science of climate change, sir?"
debate,Donald Trump,2020,"I believe that we have to do everything we can to have immaculate air immaculate water and do whatever else we can that’s good. We’re planting a billion trees, the Billion Tree Project and it’s very exciting for a lot of people."
debate,Chris Wallace,2020,"You believe that human pollution, gas, greenhouse gas emissions contributes to the global warming of this planet."
debate,Donald Trump,2020,"I think a lot of things do, but I think to an extent, yes. I think to an extent, yes, but I also think we have to do better management of our forest. Every year I get the call. California’s burning, California’s burning. If that was cleaned, if that were, if you had forest management, good forest management, you wouldn’t be getting those calls. In Europe, they live they’re forest cities. They call forest cities. They maintain their forest. They manage their forest. I was with the head of a major country, it’s a forest city. He said, “Sir, we have trees that are far more, they ignite much easier than California. There shouldn’t be that problem.” I spoke with the Governor about it. I’m getting along very well with the governor. But I said, “At some point you can’t every year have hundreds of thousands of acres of land just burned to the ground.” That’s burning down because of a lack of management."
debate,Chris Wallace,2020,"But sir if you believe in the science of climate change, why have you rolled back the Obama Clean Power Plan which limited carbon emissions and power plants? Why have you relaxed…?"
debate,Donald Trump,2020,Because it was driving energy prices through the sky.
debate,Joe Biden,2020,Why have you relaxed fuel economy standards that are going to create more pollution from cars and trucks?
debate,Donald Trump,2020,"Well, not really because what’s happening is the car is much less expensive and it’s a much safer car and you talk it about a tiny difference. And then what would happen because of the cost of the car you would have at least double and triple the number of cars purchased. We have the old slugs out there that are 10, 12 years old. If you did that, the car would be safer. It would be much cheaper by $3,500."
debate,Chris Wallace,2020,But in the case of California they have simply ignored that.
debate,Donald Trump,2020,"No, but you would take a lot of cars off the market because people would be able to afford a car. Now, by the way, we’re going to see how that turns out. But a lot of people agree with me, many people. The car has gotten so expensive because they have computers all over the place for an extra little bit of gasoline. And I’m okay with electric cars too. I think I’m all for electric cars. I’ve given big incentives for electric cars but what they’ve done in California is just crazy."
debate,Chris Wallace,2020,"All right, Vice president Biden. I’d like you to respond to the president’s climate change record but I also want to ask you about a concern. You propose $2 trillion in green jobs. You talk about new limits, not abolishing, but new limits on fracking. Ending the use of fossil fuels to generate electricity by 2035 and zero none admission of greenhouse gases by 2050. The president says a lot of these things would tank the economy and cost millions of jobs."
debate,Joe Biden,2020,"He’s absolutely wrong, number one. Number two, if in fact, during our administration in the recovery act, I was in charge able to bring down the cost of renewable energy to cheaper than are as cheap as coal and gas and oil. Nobody’s going to build another coal fired plant in America. No one’s going to build another oil fire plant in America. They’re going to move to renewable energy. Number one, number two, we’re going to make sure that we are able to take the federal fleet and turn it into a fleet that’s run on their electric vehicles. Making sure that we can do that, we’re going to put 500,000 charging stations in all of the highways that we’re going to be building in the future. We’re going to build a economy that in fact is going to provide for the ability of us to take 4 million buildings and make sure that they in fact are weatherized in a way that in fact will they’ll emit significantly less gas and oil because the heat will not be going out. There’s so many things that we can do…"
debate,Joe Biden,2020,"Gas and oil because the heat will not be going out. There’s so many things that we can do now to create thousands and thousands of jobs. We can get to net zero, in terms of energy production, by 2035. Not only not costing people jobs, creating jobs, creating millions of good-paying jobs. Not 15 bucks an hour, but prevailing wage, by having a new infrastructure that in fact, is green. And the first thing I will do, I will rejoin the Paris Accord. I will join the Paris Accord because with us out of it, look what’s happening. It’s all falling apart. And talk about someone who has no relationship with foreign policy. The rainforests of Brazil are being torn down, are being ripped down. More carbon is absorbed in that rainforest than every bit of carbon that’s emitted in the United States. Instead of doing something about that, I would be gathering up and making sure we had the countries of the world coming up with $20 billion, and say, “Here’s $20 billion. Stop tearing down the forest. And If you don’t, then you’re going to have significant economic consequences.”"
debate,Chris Wallace,2020,"What about the argument that President Trump basically says, that you have to balance environmental interests and economic interests? And he’s drawn his line."
debate,Joe Biden,2020,"Well, he hasn’t drawn a line. He wants to make sure that methane’s not a problem. You can now emit more methane without it being a problem. Methane. This is a guy who says that you don’t have to have mileage standards for automobiles that exist now. This is the guy who says that, the fact that-"
debate,Donald Trump,2020,Not true. Not true-
debate,Joe Biden,2020,It’s all true. And here’s the deal-
debate,Donald Trump,2020,"He’s talking about the Green New Deal. And it’s not 2 billion [crosstalk 00:55:45] or 20 billion, as you said [crosstalk 00:55:46]. It’s $100 trillion."
debate,Joe Biden,2020,I’m talking about the Biden plan [crosstalk 00:55:51]-
debate,Chris Wallace,2020,"Let him go for a minute, and then you can go."
debate,Donald Trump,2020,And rebuild the building.
debate,Joe Biden,2020,No.
debate,Donald Trump,2020,It’s the dumbest-
debate,Joe Biden,2020,That is not-
debate,Donald Trump,2020,… most ridiculous [crosstalk 00:55:56] where two car systems are out-
debate,Joe Biden,2020,Not true-
debate,Donald Trump,2020,… where they want to take out the cows too.
debate,Joe Biden,2020,Not true.
debate,Donald Trump,2020,"That’s not true either, right?"
debate,Joe Biden,2020,Not true.
debate,Donald Trump,2020,This is a 100 trillion-
debate,Joe Biden,2020,Simply… Look-
debate,Donald Trump,2020,That’s more money than our country could make in 100 years [crosstalk 00:02:10]-
debate,Joe Biden,2020,That is simply not the case-
debate,Chris Wallace,2020,"All right. Let me [crosstalk 00:02:12]. Wait a minute, sir. I actually have studied your plan, and it includes upgrading 4 million buildings, weatherizing 2 million homes over four years, building one and a half million energy efficient homes. So the question becomes, the president is saying, I think some people who support the president would say, that sounds like it’s going to cost a lot of money and hurt the economy."
debate,Joe Biden,2020,"What it’s going to do, it’s going to create thousands and millions of jobs. Good paying jobs [crosstalk 00:02:41]."
debate,Chris Wallace,2020,"Let him finish, sir."
debate,Joe Biden,2020,He doesn’t know how to do that-
debate,Donald Trump,2020,100 million dollars.
debate,Joe Biden,2020,"The fact is, it’s going to create millions of good paying jobs, and these tax incentives for people to weatherize, which he wants to get rid of. It’s going to make the economy much safer. Look how much we’re paying now to deal with the hurricanes, deal with… By the way, he has an answer for hurricanes. He said, maybe we should drop a nuclear weapon on them, and they may-"
debate,Donald Trump,2020,I never said that at all-
debate,Joe Biden,2020,"Yeah, he did say that-"
debate,Donald Trump,2020,They made it up.
debate,Joe Biden,2020,And here’s the deal-
debate,Donald Trump,2020,You make up a lot-
debate,Joe Biden,2020,"… we’re going to be in a position where we can create hard, hard, good jobs by making sure the environment is clean, and we all are in better shape. We spend billions of dollars now, billions of dollars, on floods, hurricanes, rising seas. We’re in real trouble. Look what’s happened just in the Midwest with these storms that come through and wipe out entire sections and counties in Iowa. They didn’t happen before. They’re because of global warming. We make up 15% of the world’s problem. But the rest of the world, we’ve got to get them to come along. That’s why we have to get back into the Paris Accord."
debate,Chris Wallace,2020,"All right, gentlemen-"
debate,Donald Trump,2020,"Wait a minute, Chris. So why didn’t he do it for 47 years? You were vice president-"
debate,Joe Biden,2020,For 47-
debate,Donald Trump,2020,"So why didn’t you get the world… China sends up real dirt into the air. Russia does. India does. They all do. We’re supposed to be good. And by the way, he made a couple of statements. The Green New Deal is a hundred trillion dollars."
debate,Joe Biden,2020,That is not my plan [crosstalk 00:58:10]. The Green New Deal [crosstalk 00:58:14] is not my plan. [crosstalk 00:58:15]-
debate,Chris Wallace,2020,Gentlemen-
debate,Donald Trump,2020,"He made a statement about the military. He said I said something about the military. He and his friends made it up, and then they went with it. I never said it."
debate,Chris Wallace,2020,Okay. [crosstalk 00:58:24] Mr. Vice President-
debate,Donald Trump,2020,He called the military stupid bastards.
debate,Joe Biden,2020,I did not say that-
debate,Donald Trump,2020,He said it on tape. [crosstalk 00:58:32]-
debate,Chris Wallace,2020,"Please, sir. [crosstalk 00:58:33] Stop."
debate,Donald Trump,2020,I would never say that [crosstalk 00:58:35]-
debate,Joe Biden,2020,Play it. Play it-
debate,Chris Wallace,2020,Stop. Go ahead-
debate,Donald Trump,2020,You’re on tape-
debate,Chris Wallace,2020,Mr. Vice President answered his final question.
debate,Joe Biden,2020,"The final question is, I can’t remember which of all his rantings [crosstalk 00:04:44]."
debate,Chris Wallace,2020,"I’m having a little trouble myself, but…"
debate,Joe Biden,2020,Yeah.
debate,Chris Wallace,2020,And about the economy and about this question of what it’s going to cost.
debate,Joe Biden,2020,The economy-
debate,Chris Wallace,2020,The Green New Deal and the idea of what your environmental changes will do-
debate,Joe Biden,2020,"The Green New Deal will pay for itself as we move forward. We’re not going to build plants that, in fact, are great polluting plants-"
debate,Chris Wallace,2020,"So, do you support the Green New Deal?"
debate,Joe Biden,2020,Pardon me?
debate,Chris Wallace,2020,Do you support the-
debate,Joe Biden,2020,"No, I don’t support the Green New Deal."
debate,Donald Trump,2020,"Oh, you don’t? Oh, well, that’s a big statement."
debate,Joe Biden,2020,I support [crosstalk 00:05:13]-
debate,Donald Trump,2020,You just lost the radical left.
debate,Joe Biden,2020,I support [crosstalk 00:59:17] the Biden plan that I put forward.
debate,Chris Wallace,2020,Okay.
debate,Joe Biden,2020,"The Biden plan, which is different than what he calls the radical Green New Deal."
debate,Chris Wallace,2020,"All right, gentlemen, final segment, election integrity. As we meet tonight, millions of Americans are receiving mail-in ballots or going to vote early. How confident should we be that this will be a fair election, and what are you prepared to do over the next five plus weeks? Because it will not only be to election day, but also counting some mail-in ballots after election day. What are you prepared to do to reassure the American people that the next president will be the legitimate winner of this election. In this final segment, Mr. Vice President, you go first."
debate,Joe Biden,2020,"Prepare to let people vote. They should go to iwillvote.com, decide how they’re going to vote, when they’re going to vote, and what means by which they’re going to vote. His own Homeland Security director, and as well as the FBI director, says that there is no evidence at all that mail-in ballots are a source of being manipulated and cheating. They said that. The fact is that there are going to be millions of people because of COVID that are going to be voting by mail-in ballots like he does, by the way. He sits behind the Resolute Desk and sends his ballot to Florida, number one. Number two, we’re going to make sure that those people who want to vote in person are able to vote because there are enough poll watchers are there to make sure they can socially distance. The polls are open on time, and the polls stay open until the votes are counted. And this is all about trying to dissuade people from voting because he’s trying to scare people into thinking that it’s not going to be legitimate."
debate,Joe Biden,2020,"Show up and vote. You will determine the outcome of this election. Vote, vote, vote. If you’re able to vote early in your state, vote early. If you’re able to vote in person, vote in person. Vote whatever way is the best way for you, because you will… He cannot stop you from being able to determine the outcome of this election. And in terms of whether or not… When the votes are counted and they’re all counted, that will be accepted. If I win, that will be accepted. If I lose, that’ll be accepted. But by the way, if in fact he says, he’s not sure what he’s going to accept. Well, let me tell you something, it doesn’t matter, because if we get the votes, it’s going to be all over. He’s going to go. He can’t stay in power. It won’t happen. It won’t happen, so vote. Just make sure you understand, you have it in your control to determine what this country is going to look like the next four years. Is it going to change, or are you going to get four more years of these lies?"
debate,Chris Wallace,2020,"Mr. President, two minutes."
debate,Donald Trump,2020,"So when I listen to Joe talking about a transition, there has been no transition from when I won. I won that election. And if you look at crooked Hillary Clinton, if you look at all of the different people, there was no transition, because they came after me trying to do a coup. They came after me spying on my campaign. They started from the day I won, and even before I won. From the day I came down the escalator with our first lady, they were a disaster. They were a disgrace to our country, and we’ve caught them. We’ve caught them all. We’ve got it all on tape. We’ve caught them all. And by the way, you gave the idea for the Logan Act against General Flynn. You better take a look at that, because we caught you in a sense, and President Obama was sitting in the office."
debate,Donald Trump,2020,"He knew about it too. So don’t tell me about a free transition. As far as the ballots are concerned, it’s a disaster. A solicited ballot, okay, solicited, is okay. You’re soliciting. You’re asking. They send it back. You send it back. I did that. If you have an unsolicited… They’re sending millions of ballots all over the country. There’s fraud. They found them in creeks. They found some, just happened to have the name Trump just the other day in a wastepaper basket. They’re being sent all over the place. They sent two in a Democrat area. They sent out a thousand ballots. Everybody got two ballots. This is going to be a fraud like you’ve never seen. The other thing, it’s nice. On November 3rd, you’re watching, and you see who won the election. And I think we’re going to do well because people are really happy with the job we’ve done."
debate,Donald Trump,2020,"But you know what? We won’t know. We might not know for months because these ballots are going to be all over. Take a look at what happened in Manhattan. Take a look at what happened in New Jersey. Take a look at what happened in Virginia and other places. They’re not losing 2%, 1%, which by the way is too much. An election could be won or lost with that. They’re losing 30 and 40%. It’s a fraud, and it’s a shame. And can you imagine where they say, “You have to have your ballot in by November 10th.” November 10th. That’s seven days after the election, in theory, should have been announced. We have major states [crosstalk 01:03:58] with that-"
debate,Chris Wallace,2020,Sir.
debate,Donald Trump,2020,… all run by Democrats-
debate,Chris Wallace,2020,Two minutes is two minutes.
debate,Donald Trump,2020,All run by Democrats.
debate,Chris Wallace,2020,President Trump-
debate,Donald Trump,2020,It’s a rigged election.
debate,Chris Wallace,2020,"You’re going to be able to continue. You have been charging for months that mail-in balloting is going to be a disaster. You say it’s rigged [crosstalk 00:01:04:11], that it’s going to lead to fraud. But in 2018, in the last midterm election, 31 million people voted mail-in voting. That was more than a quarter of all the voters that year, cast their ballots by mail. Now that millions of mail-in ballots have gone out, what are you going to do about it? And are you counting on the Supreme Court, including a Justice Barrett, to settle any dispute?"
debate,Donald Trump,2020,"Yeah. I think I’m counting on them to look at the ballots, definitely. I hope we don’t need them, in terms of the election itself. But for the ballots, I think so, because what’s happening is incredible. I read today where at least 1% of the ballots for 2016 were invalidated. They take them. We don’t like them. We don’t like them. They throw them out-"
debate,Chris Wallace,2020,But what are you going to do about it-
debate,Donald Trump,2020,… left and right.
debate,Chris Wallace,2020,There are millions of ballots going out right now. What are you going to do-
debate,Donald Trump,2020,"What you do is you go and vote. You do a solicited ballot, and that’s okay-"
debate,Chris Wallace,2020,No. No. I know your complaint [crosstalk 01:05:05]. I’m asking you about the fact that millions of people have received-
debate,Donald Trump,2020,You go and vote. You go and vote-
debate,Chris Wallace,2020,"No. But what I’m saying is [crosstalk 01:05:11], what are you going to do about the fact that millions of people-"
debate,Donald Trump,2020,"You either do, Chris, a solicited ballot, where you’re sending it in, they’re sending it back and you’re sending. They have mailmen with lots of it. Did you see what’s going on? Take a look at West Virginia, mailman selling the ballots. They’re being sold. They’re being dumped in rivers. This is a horrible thing for our country."
debate,Joe Biden,2020,There is no [crosstalk 01:05:32]… There is no evidence of that-
debate,Donald Trump,2020,This is not going to end well.
debate,Joe Biden,2020,There is no evidence of that-
debate,Donald Trump,2020,This is not going to end well-
debate,Chris Wallace,2020,"Okay. Vice President Biden, in fact, go ahead, sir-"
debate,Joe Biden,2020,"Five states have had mail-in ballots for the last decade or more. Five, including two Republican states. And you don’t have to solicit the ballot. It’s sent to you. It’s sent to your home. What they’re saying is that it has to be a postmark by election day. If it doesn’t get in until the seventh, eighth, ninth, it still should be counted. He’s just afraid of counting the votes-"
debate,Donald Trump,2020,You’re wrong. You’re wrong [crosstalk 01:06:04]. I love counting the votes [crosstalk 01:06:05]-
debate,Chris Wallace,2020,I want to continue with you on this [crosstalk 01:06:06] Vice President Biden-
debate,Donald Trump,2020,"Chris, he’s so wrong when he makes a statement like that-"
debate,Chris Wallace,2020,"No. Excuse me. Vice President Biden, the biggest problem, in fact, over the years with mail-in voting has not been fraud, historically. It has been that sizable numbers, sometimes hundreds of thousands of ballots are thrown out because they have not been properly filled out, or there is some other irregularity, or they missed [crosstalk 01:06:28] the deadline. So the question I have is, are you concerned that the Supreme Court with a Justice Barrett will settle any dispute?"
debate,Joe Biden,2020,"I am concerned that any court would settle this, because here’s the deal. When you get a ballot and you fill it out, you’re supposed to have an affidavit. If you didn’t know, you have someone say that, this is me. You should be able to, if in fact you can verify that’s you before the ballot is thrown out, that’s sufficient to be able to count the ballot because someone made a mistake and not dotting the correct I. Who they voted for, testify, say who they voted for, say it’s you. That is totally legitimate."
debate,Chris Wallace,2020,All right.
debate,Donald Trump,2020,Excuse me [crosstalk 01:07:11]-
debate,Chris Wallace,2020,"No. No. No. I have a final [crosstalk 00:13:12]. Gentlemen, I have a final question [crosstalk 01:07:14]-"
debate,Donald Trump,2020,"You know it can’t be done. You know it can’t, and already, there’s been fraud [crosstalk 01:07:19]-"
debate,Joe Biden,2020,Mail service delivers [crosstalk 01:07:21] 185 million pieces of mail a day [crosstalk 01:07:24]-
debate,Chris Wallace,2020,"We can keep talking. In eight states, [crosstalk 01:07:27] election workers are prohibited, currently by law, eight states, from even beginning to process ballots, even take them out of the envelopes and flatten them until election day. That means that it’s likely, because there’s going to be a huge increase in mail-in balloting, that we are not going to know on election night who the winner is, that it could be days. It could be weeks-"
debate,Donald Trump,2020,Could be months-
debate,Chris Wallace,2020,"… until we find out who the new president is. First for you, sir. Finally, for the vice president, and I hope neither of you will interrupt the other. Will you urge your supporters to stay calm during this extended period, not to engage in any civil unrest? And will you pledge tonight that you will not declare victory until the election has been independently certified? President Trump, you go first-"
debate,Donald Trump,2020,"I’m urging my supporters to go in to the polls and watch very carefully, because that’s what has to happen. I am urging them to do it. As you know, today there was a big problem. In Philadelphia, they went in to watch. They’re called poll watchers, a very safe, very nice thing. They were thrown out. They weren’t allowed to watch. You know why? Because bad things happen in Philadelphia. Bad things. And I am urging my people. I hope it’s going to be a fair election. If it’s a fair election-"
debate,Chris Wallace,2020,You’re urging them what?
debate,Donald Trump,2020,"… I am 100% on board. But if I see tens of thousands of ballots being manipulated, I can’t go along with that. And I’ll tell you why-"
debate,Chris Wallace,2020,"What does that mean, not go along-"
debate,Donald Trump,2020,… from a common sense-
debate,Chris Wallace,2020,Does that mean you’re going to tell your people-
debate,Donald Trump,2020,I’ll tell you what it means-
debate,Chris Wallace,2020,… to take to the streets?
debate,Donald Trump,2020,It means you have a fraudulent election. You’re sending out 80 million ballots-
debate,Chris Wallace,2020,And what would you do about that?
debate,Donald Trump,2020,"They’re not equipped… These people aren’t equipped to handle it, number one. Number two, they cheat. They cheat. Hey, they found ballots in a wastepaper basket three days ago, and they all had the name military ballots. There were military. They all had the name Trump on them."
debate,Chris Wallace,2020,Vice President Biden-
debate,Donald Trump,2020,You think that’s good?
debate,Chris Wallace,2020,"Vice President Biden, final question for you. Will you urge your supporters to stay calm while the vote is counted? And will you pledge not to declare victory until the election is independently certified?"
debate,Joe Biden,2020,"Yes. And here’s the deal. We count the ballots, as you pointed out. Some of these ballots in some states can’t even be opened until election day. And if there’s thousands of ballots, it’s going to take time to do it. And by the way, our military… They’ve been voting by ballots since the end of the Civil War, in effect. And that’s what’s going to happen. Why is it, for them, somehow not fraudulent. It’s the same process. It’s honest. No one has established at all that there is fraud related to mail-in ballots, that somehow it’s a fraudulent process."
debate,Donald Trump,2020,It’s already been established. Take a look at Carolyn Maloney’s race-
debate,Chris Wallace,2020,"I asked you. You had an opportunity to respond [crosstalk 01:10:13]. Go ahead [crosstalk 01:10:14]. Vice President Biden, go ahead."
debate,Joe Biden,2020,"He has no idea what he’s talking about. Here’s the deal. The fact is, I will accept it, and he will too. You know why? Because once the winner is declared after all the ballots are counted, all the votes are counted, that’ll be the end of it. That’ll be the end of it. And if it’s me, in fact, fine. If it’s not me, I’ll support the outcome. And I’ll be a president, not just for the Democrats. I’ll be a president for Democrats and Republicans. And this guy-"
debate,Donald Trump,2020,I want to see an honest ballot cut-
debate,Chris Wallace,2020,"Gentlemen, just say that’s the end of it [crosstalk 01:10:45]. This is the end of this debate-"
debate,Donald Trump,2020,I want to see an honest ballot count.
debate,Chris Wallace,2020,We’re going to leave it there-
debate,Donald Trump,2020,And I think he does too-
debate,Chris Wallace,2020,"… to be continued in more debates as we go on. President Trump, Vice President Biden, it’s been an interesting hour and a half. I want to thank you both for participating in the first of three debates that you have agreed to engage in. We want to thank Case Western Reserve University and the Cleveland Clinic for hosting this event. The next debate, sponsored by the Commission on Presidential Debates, will be one week from tomorrow, October 7th, at the University of Utah in Salt Lake City. The two vice presidential nominees, Vice President Mike Pence and Senator Kamala Harris will debate at 9:00 PM Eastern that night. We hope you watch. Until then, thank you, and good night. Thank you."
debate,George Stephanopoulos,2020,"Hey, and welcome to our town hall with Joe Biden. Mr. Vice President, welcome to you."
debate,Joe Biden,2020,Good to be with you.
debate,George Stephanopoulos,2020,"We’re here with a group of Pennsylvania voters. You can see they’re all appropriately socially distanced tonight. And there are a group of, some are voting for you, some have said they’re voting for president Trump, some are still undecided, and we’re going to try to take questions from as many of them as we can tonight."
debate,Joe Biden,2020,Okay.
debate,George Stephanopoulos,2020,"And we’re going to start with Nicholas Fed, and he’s from Jenkintown, Pennsylvania. That’s close to here, in Philadelphia."
debate,Joe Biden,2020,I know it well.
debate,George Stephanopoulos,2020,You’re a Democrat.
debate,Nicholas Fed,2020,"I’m a Democrat. Thank you, George. Mr. Vice President, every day, my wife and I are in disbelief at the lack of coordinated federal action on COVID-19. We know that your administration would follow the science. My question for you, it’s two parts. First, looking backwards to when this country first became aware of COVID-19, what would following the science have meant in terms of actual policy? And then, looking forward, what would your administration do in terms of following the science with real concrete policies that haven’t been done by the current administration?"
debate,Joe Biden,2020,"Well, first of all, going back, the fact is that the president was informed how dangerous this virus was. And all the way back in the beginning of February, I argued that we should be keeping people in China. And we had set up, in our administration, a pandemic office within the White House. There were 44 people on the ground."
